recency	history	used_discount	used_bogo	is_referral	treatment	zip_code_Rural	zip_code_Surburban	zip_code_Urban	channel_Multichannel	channel_Phone	channel_Web	proba_CN	proba_CR	proba_TN	proba_TR	uplift_score	target_class
1	184.44	0	1	1	1	0	1	0	0	1	0	0.45665073	0.037992183	0.4054673	0.0998898	0.24170914	2
9	29.99	0	1	1	1	0	0	1	0	1	0	0.49994874	0.005086843	0.4574613	0.037503164	0.13139431	2
1	380.88	0	1	0	0	0	1	0	0	0	1	0.43063417	0.11855924	0.3450648	0.10574184	0.037365124	0
3	100.51	1	0	0	0	0	1	0	0	1	0	0.471805	0.033513807	0.41220903	0.082472146	0.20079134	0
7	73.05	1	0	1	1	1	0	0	0	1	0	0.54312086	0.021522975	0.38783583	0.047520347	0.14207003	2
10	149.06	0	1	0	1	0	1	0	0	1	0	0.5196857	0.033599604	0.3458278	0.10088695	0.33022907	2
9	29.99	0	1	1	0	0	1	0	0	1	0	0.48263037	0.004670002	0.48430565	0.028393988	0.09159589	0
1	535.66	0	1	1	1	0	1	0	1	0	0	0.4892217	0.03456997	0.3892479	0.08696046	0.23322126	2
1	29.99	0	1	1	1	0	0	1	0	0	1	0.45797086	0.06352374	0.42873722	0.049768142	-0.03560693	2
2	181.85	0	1	1	0	0	0	1	0	1	0	0.47532856	0.018210955	0.4490535	0.05740704	0.15290165	0
3	161.22	1	0	0	0	0	0	1	0	0	1	0.53199065	0.05563777	0.32144594	0.09092564	0.2516251	0
1	150.26	0	1	0	0	0	1	0	0	1	0	0.3838059	0.057304803	0.3997893	0.15909998	0.30952302	0
3	211.81	0	1	0	0	0	0	1	0	1	0	0.36787787	0.04123622	0.45058435	0.14030154	0.2732975	0
2	540.1	1	1	1	1	0	1	0	1	0	0	0.48544562	0.067157246	0.3063885	0.14100868	0.3872933	2
7	632.76	0	1	1	0	0	0	1	1	0	0	0.46597174	0.015128868	0.45930392	0.059595484	0.16680673	0
8	1332.97	1	1	1	0	1	0	0	1	0	0	0.6788964	0.053335693	0.1992613	0.0685066	0.36600673	0
1	152.13	1	0	1	1	0	1	0	0	1	0	0.48897144	0.021220502	0.4231191	0.066689014	0.18912043	2
7	291.88	1	0	0	0	0	0	1	1	0	0	0.5295864	0.060169704	0.28647274	0.1237712	0.39935344	0
6	73.29	1	0	1	1	0	1	0	0	0	1	0.5337075	0.027049331	0.38459042	0.054652773	0.15237541	2
1	244.73	0	1	0	0	0	1	0	0	0	1	0.38670456	0.15677927	0.37412995	0.08238625	-0.2160072	0
4	635.02	1	1	1	1	0	1	0	0	0	1	0.5879954	0.07133119	0.28419378	0.05647962	0.11520049	2
1	171.9	0	1	0	0	0	0	1	0	1	0	0.4949252	0.05232013	0.34485078	0.10790384	0.28544214	0
5	517.49	1	0	1	1	0	1	0	0	0	1	0.266683	0.04658257	0.56720966	0.119524695	0.05069597	2
5	29.99	1	0	1	0	0	0	1	0	1	0	0.5000476	0.025573056	0.4501583	0.024220997	0.0048103966	0
9	555.52	1	0	1	1	0	1	0	0	0	1	0.5483499	0.021012332	0.38777015	0.042867605	0.1252789	2
6	53.02	1	0	1	1	0	1	0	0	1	0	0.4686385	0.010093484	0.46838695	0.052881073	0.16072647	2
4	80.88	1	0	0	0	0	0	1	0	1	0	0.4330593	0.038090277	0.42064452	0.108205885	0.24752094	0
5	245.95	0	1	0	1	1	0	0	0	1	0	0.35805705	0.09896981	0.43294463	0.11002848	-0.027821288	2
5	264.28	0	1	1	1	0	1	0	0	0	1	0.50311613	0.033299614	0.38129678	0.08228745	0.23084933	3
6	29.99	1	0	1	1	0	1	0	0	1	0	0.496361	0.010089082	0.45329672	0.04025319	0.12327463	2
2	52.52	1	0	1	0	0	0	1	0	1	0	0.40707496	0.035892725	0.48904172	0.06799054	0.08206129	0
12	29.99	0	1	0	1	0	0	1	0	0	1	0.48682448	0.049962834	0.3937034	0.0695093	0.11396321	2
4	51.95	1	0	1	1	1	0	0	0	1	0	0.38185138	0.049667962	0.49595216	0.07252856	0.024965823	2
10	81.62	1	0	0	1	0	1	0	0	0	1	0.54813933	0.03303234	0.35578698	0.063041314	0.18736155	3
9	82.96	0	1	1	1	0	1	0	0	1	0	0.4562638	0.0038814456	0.50201696	0.037837777	0.123307094	3
9	97.68	1	0	0	0	0	1	0	0	1	0	0.45484942	0.037468385	0.4305919	0.07709033	0.15148309	0
1	29.99	0	1	1	0	0	0	1	0	0	1	0.45797086	0.06352374	0.42873722	0.049768142	-0.03560693	0
6	396.79	1	1	0	0	1	0	0	1	0	0	0.42277816	0.17844847	0.22011465	0.17865866	0.3024266	0
3	759.36	0	1	1	0	0	1	0	1	0	0	0.48983583	0.017968964	0.43158528	0.060609873	0.17551276	0
6	29.99	0	1	0	1	0	1	0	0	0	1	0.42986584	0.05916968	0.42238444	0.088580124	0.104732096	2
7	123.27	1	0	1	1	0	0	1	0	0	1	0.48767695	0.021297013	0.45269313	0.03833295	0.072447985	2
1	685.94	1	1	1	1	0	0	1	1	0	0	0.38836187	0.07018448	0.33468905	0.20676461	0.45762157	2
3	29.99	1	0	0	1	0	0	1	0	1	0	0.45818436	0.053627927	0.39643013	0.09175755	0.16635004	2
3	903.97	0	1	1	1	1	0	0	0	1	0	0.30963892	0.040233415	0.3113855	0.33874217	0.8120898	2
1	30.78	0	1	0	1	0	0	1	0	0	1	0.44139636	0.12371829	0.37816834	0.05671702	-0.17701536	2
2	126.84	0	1	1	1	0	1	0	0	0	1	0.52769405	0.026587164	0.3695101	0.07620867	0.24602464	2
2	175.39	0	1	0	1	0	1	0	0	0	1	0.36892268	0.06847807	0.41016808	0.15243116	0.22876814	2
1	69.25	0	1	0	0	0	0	1	0	1	0	0.44618073	0.08557291	0.36414227	0.104104094	0.122803524	0
6	98.8	0	1	1	1	1	0	0	0	1	0	0.44892246	0.02923135	0.4618156	0.060030624	0.107802644	3
12	218.43	0	1	1	0	0	1	0	0	0	1	0.51271564	0.015087049	0.43510342	0.03709388	0.09994247	0
9	437.66	1	1	0	1	0	0	1	1	0	0	0.29151	0.04543446	0.44781262	0.21524294	0.3795603	2
7	75.55	0	1	1	1	0	0	1	0	0	1	0.4797123	0.017067833	0.46135524	0.0418646	0.097673155	2
2	60.87	0	1	1	1	0	0	1	0	1	0	0.3396322	0.05582738	0.50969535	0.09484501	0.031433806	2
4	219.9	1	1	0	0	0	1	0	0	0	1	0.42676413	0.1331989	0.31830502	0.12173198	0.07753885	0
2	743.84	1	1	1	1	0	0	1	0	0	1	0.30091906	0.08167467	0.45618653	0.16121975	0.09529589	2
2	797.77	1	1	1	0	0	0	1	0	0	1	0.37958622	0.06252997	0.47943988	0.07844396	-0.0016469806	0
4	190.76	1	0	1	0	0	1	0	0	1	0	0.4931011	0.023065824	0.42765465	0.056178402	0.14284872	0
6	265.2	1	0	0	1	0	1	0	0	1	0	0.38580582	0.053921644	0.48388377	0.076388806	0.027434133	2
9	41.45	0	1	1	0	0	0	1	0	1	0	0.5051827	0.0024296301	0.44094408	0.05144362	0.199383	0
10	310.88	1	0	0	0	0	0	1	0	0	1	0.46061626	0.048938993	0.41992113	0.07052367	0.09550555	0
6	109.65	1	0	1	1	0	0	1	0	1	0	0.5360217	0.016077232	0.40302953	0.044871498	0.14212304	2
7	82.36	1	0	0	1	0	0	1	0	0	1	0.50036687	0.058212355	0.36360875	0.07781206	0.14412259	2
5	62.72	0	1	1	1	0	0	1	0	0	1	0.46036243	0.020764625	0.4590404	0.059832554	0.14430857	2
7	226.92	0	1	0	0	1	0	0	1	0	0	0.3961371	0.08418733	0.3820444	0.13763113	0.17913747	0
11	309.18	1	1	0	1	0	0	1	0	0	1	0.35805446	0.042888373	0.4414752	0.15758194	0.3121622	2
6	177.3	1	0	0	1	1	0	0	0	0	1	0.24051969	0.1108667	0.50127226	0.14734131	-0.17669746	2
6	29.99	1	0	0	1	0	1	0	0	1	0	0.46320033	0.040525865	0.4192267	0.07704704	0.14959785	2
11	51.31	0	1	1	1	0	0	1	0	0	1	0.40036196	0.019157873	0.4916863	0.088793874	0.21460012	2
4	257.08	0	1	1	0	0	0	1	1	0	0	0.543733	0.019309988	0.37229043	0.06466661	0.22739455	0
5	93.14	0	1	0	0	0	0	1	0	1	0	0.41452286	0.05875773	0.45116144	0.07555799	0.038600653	0
3	158.21	0	1	1	0	0	0	1	0	0	1	0.45694545	0.035338987	0.40612748	0.101588055	0.25660563	0
8	87.12	0	1	1	1	0	0	1	0	1	0	0.38672322	0.0119717335	0.5570102	0.04429488	0.08727458	2
4	80.71	0	1	1	1	0	1	0	0	0	1	0.52501464	0.025731333	0.40858662	0.040667392	0.08760236	3
8	37.89	0	1	1	0	0	1	0	0	1	0	0.5255075	0.010160845	0.41211358	0.05221806	0.18698	0
9	533.46	0	1	1	0	1	0	0	1	0	0	0.47701144	0.06446435	0.41444534	0.044078875	-0.04584194	0
5	253.31	1	1	0	1	1	0	0	0	1	0	0.27447426	0.1640029	0.39292085	0.16860195	-0.14753988	2
5	244.8	1	1	1	0	0	0	1	0	0	1	0.46551922	0.05248954	0.35283506	0.12915619	0.33326864	0
8	29.99	0	1	1	0	0	1	0	0	1	0	0.49342066	0.011719651	0.46612966	0.028730018	0.06971231	0
5	318.52	0	1	1	1	0	0	1	0	1	0	0.43979692	0.022896439	0.48966837	0.047638293	0.078352235	2
5	372.71	1	0	1	0	0	0	1	0	0	1	0.48340812	0.08965409	0.35789573	0.06904205	0.010534301	0
1	29.99	0	1	1	1	0	0	1	0	1	0	0.47671744	0.03898981	0.43687746	0.04741527	0.04460337	2
11	29.99	1	0	1	0	0	1	0	0	0	1	0.43969846	0.027813872	0.46867612	0.06381153	0.120686546	0
1	147.46	0	1	0	0	1	0	0	0	0	1	0.52787304	0.060976595	0.23503248	0.17611785	0.64960366	1
3	29.99	0	1	1	1	0	1	0	0	1	0	0.47353092	0.03217007	0.4283614	0.06593763	0.13956289	2
9	208.93	1	0	0	1	1	0	0	0	1	0	0.40039647	0.055333115	0.4770468	0.067223646	0.004189804	3
3	246.55	0	1	1	0	0	0	1	1	0	0	0.41764736	0.020931907	0.45405683	0.10736387	0.28701878	0
3	154.97	1	0	0	1	0	0	1	0	0	1	0.4639192	0.07505635	0.35398567	0.10703879	0.18583703	3
8	173.73	1	0	0	0	0	1	0	0	1	0	0.3826758	0.047975164	0.47689587	0.09245311	0.101964764	0
1	718.3	0	1	1	0	0	0	1	0	0	1	0.4402591	0.019776104	0.3561997	0.18376504	0.59467924	0
8	340.48	1	0	0	0	0	1	0	0	0	1	0.41614074	0.08373512	0.39852375	0.10160042	0.07127713	0
3	123.23	0	1	0	1	0	1	0	0	1	0	0.4418123	0.08061232	0.37290546	0.10466989	0.12973028	2
3	792.87	1	0	1	0	0	0	1	1	0	0	0.39024237	0.15625688	0.40000454	0.053496234	-0.33592096	0
3	805.56	0	1	1	1	0	1	0	1	0	0	0.35972148	0.042760566	0.5568287	0.040689263	-0.076290004	2
9	179.6	0	1	1	0	0	0	1	0	1	0	0.52669555	0.0036215326	0.42809728	0.04158565	0.16342166	0
3	292.74	0	1	1	1	0	0	1	0	0	1	0.45754898	0.030238997	0.41009343	0.10211861	0.27475154	2
3	94.43	0	1	0	1	0	0	1	0	1	0	0.40344936	0.07561832	0.4176633	0.10326899	0.080788165	2
1	1210.61	1	0	1	0	0	1	0	0	1	0	0.2503227	0.02766825	0.6861039	0.035905156	-0.09959954	0
5	109.84	0	1	1	0	0	1	0	0	0	1	0.5705313	0.039382756	0.32940456	0.060681388	0.18197605	0
9	60.91	1	0	1	0	0	1	0	0	0	1	0.41249713	0.059796512	0.48628873	0.0414176	-0.09624532	0
3	508.04	0	1	1	0	0	1	0	1	0	0	0.37431172	0.04738096	0.4656441	0.11266322	0.164913	0
5	69.47	0	1	0	1	0	0	1	0	1	0	0.4590421	0.03058934	0.4279882	0.08238036	0.19787857	3
9	167.58	0	1	0	1	1	0	0	0	1	0	0.4128082	0.031362157	0.35841802	0.19741155	0.5691145	2
6	157.22	0	1	0	1	1	0	0	0	1	0	0.46945763	0.048351847	0.42795205	0.054238506	0.038211793	3
5	408.0	1	0	0	1	0	1	0	1	0	0	0.37237328	0.052104563	0.4934289	0.08209324	0.039783023	2
2	29.99	0	1	0	0	0	1	0	0	0	1	0.34177727	0.10933864	0.43786266	0.11102142	-0.08021237	0
10	29.99	0	1	0	0	0	0	1	0	1	0	0.4602168	0.04144972	0.40150058	0.09683295	0.22337905	0
9	29.99	1	0	1	1	0	0	1	0	1	0	0.5408566	0.0034790735	0.41881278	0.036851518	0.14896578	2
4	999.08	1	0	1	0	0	0	1	1	0	0	0.54901665	0.06426523	0.2450348	0.1416833	0.52316904	0
2	29.99	1	0	0	1	0	1	0	0	1	0	0.36329845	0.062385347	0.45733097	0.11698519	0.11428298	2
4	351.13	1	0	0	0	0	0	1	0	1	0	0.45089158	0.053692684	0.42544568	0.06997002	0.06965039	1
10	29.99	0	1	1	1	1	0	0	0	0	1	0.3927564	0.034430865	0.47964624	0.09316654	0.1640969	2
9	325.77	1	1	0	0	0	0	1	0	1	0	0.33514842	0.04838935	0.52378684	0.0926754	0.048336938	0
9	89.55	0	1	1	1	0	1	0	0	0	1	0.42550537	0.045215316	0.46713603	0.06214332	0.04271131	2
2	345.36	0	1	0	1	0	0	1	0	0	1	0.43849036	0.0686762	0.39889082	0.09394259	0.110411614	2
6	210.66	1	0	0	1	1	0	0	1	0	0	0.22593759	0.08348545	0.59837866	0.09219831	-0.27260187	2
7	105.52	0	1	1	0	0	1	0	0	0	1	0.5334183	0.016200267	0.39838842	0.05199304	0.17193356	0
3	290.52	1	0	0	0	0	1	0	0	0	1	0.4568859	0.098068	0.31501684	0.13002932	0.23091322	0
8	164.17	1	0	1	1	1	0	0	0	0	1	0.42145747	0.12034507	0.39458033	0.06361713	-0.16655523	2
9	57.49	0	1	1	1	1	0	0	0	0	1	0.40388176	0.027435951	0.49256918	0.076113105	0.14046317	3
10	36.29	0	1	0	0	0	0	1	0	0	1	0.50977975	0.039852243	0.35426813	0.09609989	0.28174734	0
8	1025.31	1	0	1	0	0	1	0	0	0	1	0.4444183	0.09355939	0.38378412	0.07823818	-0.009141743	1
1	147.47	0	1	0	1	0	0	1	0	1	0	0.4703285	0.07487438	0.3296876	0.12510948	0.2755111	2
1	926.39	1	1	1	0	0	0	1	0	0	1	0.43130282	0.10350266	0.33651242	0.12868206	0.16617323	1
9	198.54	0	1	0	0	0	0	1	0	1	0	0.3190641	0.018897844	0.59952426	0.06251377	0.07701845	0
5	777.95	1	1	1	0	0	1	0	0	1	0	0.54227364	0.08562482	0.30677223	0.0653293	0.078402355	0
11	100.84	1	0	1	0	0	1	0	0	1	0	0.5387793	0.010449809	0.4156309	0.035139978	0.117857955	0
10	449.23	0	1	0	0	0	0	1	1	0	0	0.47089943	0.08511531	0.37105304	0.07293218	0.022372216	0
7	29.99	0	1	0	1	0	0	1	0	0	1	0.44480944	0.05867772	0.40105847	0.09545438	0.15141386	3
5	110.57	0	1	0	1	0	0	1	0	1	0	0.42772922	0.036054242	0.431107	0.10510948	0.23656234	2
10	34.44	1	0	0	1	0	0	1	0	1	0	0.36942932	0.030796317	0.53469324	0.065081134	0.06312394	2
3	351.59	0	1	1	0	0	1	0	1	0	0	0.44465172	0.03563456	0.44364282	0.07607096	0.14435287	0
10	29.99	1	0	0	1	0	1	0	0	1	0	0.5119173	0.029873013	0.39771476	0.06049492	0.15377383	2
10	163.4	0	1	0	1	0	1	0	0	0	1	0.46538895	0.0620373	0.4082087	0.06436504	0.03715673	2
3	128.85	1	0	1	0	0	0	1	0	0	1	0.47814775	0.03365587	0.3867412	0.10145521	0.28411406	0
2	534.09	0	1	1	0	1	0	0	0	0	1	0.4839932	0.061353374	0.3628947	0.09175871	0.1786356	1
5	95.57	0	1	1	1	1	0	0	0	0	1	0.41739437	0.09180572	0.41924682	0.07155307	-0.06901063	2
1	107.3	0	1	1	0	0	1	0	0	1	0	0.46055827	0.022563126	0.43660596	0.080272704	0.21720004	0
3	707.55	1	1	1	1	0	0	1	1	0	0	0.48793995	0.088250525	0.1907109	0.23309866	0.79369193	2
2	179.97	0	1	1	0	0	0	1	0	1	0	0.49948484	0.02096092	0.4068098	0.07274441	0.22283362	0
10	30.17	1	0	0	1	1	0	0	0	0	1	0.43337712	0.039362602	0.43769	0.08957026	0.17322758	3
4	226.02	1	0	0	1	1	0	0	0	0	1	0.41995767	0.10770641	0.32420924	0.14812669	0.21897052	2
10	33.43	0	1	1	1	0	1	0	0	0	1	0.38667977	0.032338034	0.37644687	0.20453528	0.54975015	2
5	29.99	0	1	1	0	0	0	1	0	0	1	0.48257878	0.035967667	0.4461989	0.035254605	0.0077257007	0
2	140.45	1	0	0	1	0	0	1	0	0	1	0.42444968	0.082138695	0.38796285	0.10544883	0.103145435	3
8	127.7	1	0	0	1	1	0	0	0	1	0	0.36515352	0.03948096	0.5012377	0.09412783	0.12105798	2
9	74.22	1	0	0	1	0	0	1	0	0	1	0.429606	0.026322514	0.45169517	0.09237634	0.22410652	2
1	841.18	1	1	1	1	0	1	0	1	0	0	0.4194823	0.22164817	0.27781236	0.08105714	-0.23969322	2
2	162.23	0	1	0	0	0	1	0	0	1	0	0.43508127	0.069458224	0.40590948	0.08955107	0.08615303	0
6	29.99	1	0	0	1	1	0	0	0	0	1	0.40119046	0.06932366	0.42328435	0.106201544	0.10647771	2
1	383.7	0	1	0	0	0	1	0	0	0	1	0.38801825	0.10682653	0.3025637	0.2025915	0.37033832	0
4	208.08	0	1	0	0	0	1	0	0	0	1	0.5326103	0.06701409	0.3271059	0.07326971	0.14248464	0
3	647.34	1	0	1	1	0	0	1	0	1	0	0.42458948	0.039952904	0.48914957	0.046307985	0.00095628947	2
1	767.3	1	1	1	0	0	1	0	0	1	0	0.4268925	0.09729085	0.342038	0.13377868	0.1911025	1
5	35.09	1	0	0	1	1	0	0	0	1	0	0.3561186	0.11808498	0.3826554	0.14314102	0.046438158	2
6	33.23	1	0	0	1	1	0	0	0	0	1	0.38495275	0.040304575	0.44686273	0.12787996	0.2554452	2
5	596.1	1	0	1	0	0	0	1	0	1	0	0.25369102	0.03120376	0.6663684	0.048736807	-0.082747966	0
2	85.18	1	0	1	0	0	1	0	0	0	1	0.45903212	0.0447327	0.4348833	0.061351907	0.06967586	0
1	29.99	0	1	1	1	0	0	1	0	0	1	0.45797086	0.06352374	0.42873722	0.049768142	-0.03560693	2
11	161.87	1	0	0	1	0	0	1	0	1	0	0.4105396	0.05947141	0.47871828	0.05127074	-0.059585452	2
3	121.8	0	1	1	0	0	1	0	0	0	1	0.48535606	0.030212486	0.41917527	0.06525612	0.15221259	0
10	67.27	1	0	0	1	1	0	0	0	0	1	0.36659116	0.09406504	0.41387948	0.12546428	0.056852117	3
4	194.82	1	0	0	0	0	1	0	0	1	0	0.47218385	0.056586433	0.37152597	0.09970379	0.2091339	0
2	329.8	1	0	0	1	1	0	0	0	1	0	0.49662054	0.09340173	0.3126544	0.097323306	0.15816954	2
3	555.52	0	1	1	1	0	0	1	1	0	0	0.40254223	0.023012483	0.50762695	0.06681833	0.12448305	2
4	1325.92	1	0	1	0	0	1	0	1	0	0	0.13239129	0.007848632	0.60341847	0.25634158	0.48437807	1
1	254.53	1	0	0	0	1	0	0	0	1	0	0.4656645	0.1225984	0.30037728	0.111359775	0.12411168	0
1	668.86	0	1	1	1	0	1	0	0	0	1	0.5656204	0.033113334	0.28723636	0.11402983	0.45773888	3
11	192.79	1	0	0	0	0	0	1	0	0	1	0.3729923	0.043961685	0.5403789	0.04266706	-0.06451151	0
11	85.79	0	1	0	1	0	1	0	0	1	0	0.47547635	0.046076816	0.38096148	0.097485356	0.23081687	2
1	106.61	0	1	1	0	0	1	0	0	0	1	0.465298	0.029593602	0.42085698	0.08425147	0.21400127	1
9	167.29	1	0	0	0	0	0	1	0	1	0	0.50667566	0.03035824	0.39735925	0.06560686	0.17036068	0
10	29.99	1	0	1	0	0	1	0	0	0	1	0.45276156	0.026645085	0.45902562	0.06156767	0.12537026	0
4	63.04	1	0	0	1	1	0	0	0	0	1	0.4973206	0.040208336	0.33437818	0.12809287	0.40434548	2
4	197.05	0	1	0	1	0	1	0	0	1	0	0.41173142	0.040784463	0.45563447	0.09184967	0.15527707	2
9	310.33	1	1	0	1	0	0	1	0	1	0	0.4135686	0.015983475	0.42768675	0.14276122	0.4261039	2
9	379.06	1	0	1	0	0	1	0	0	1	0	0.35615203	0.0074537364	0.6001974	0.03619681	0.07275686	0
5	373.0	1	0	1	1	0	1	0	0	0	1	0.45588347	0.0526107	0.42143115	0.07007469	0.07821541	2
3	206.1	1	0	1	1	0	1	0	0	1	0	0.4587065	0.032612998	0.4211116	0.08756892	0.21154144	2
3	255.22	1	1	0	1	1	0	0	0	0	1	0.3554518	0.13909146	0.30868343	0.1967733	0.21609125	3
2	282.78	1	1	0	0	0	0	1	0	1	0	0.44645992	0.07033623	0.36628518	0.116918676	0.21173	0
1	344.05	1	1	0	1	0	1	0	0	0	1	0.36493915	0.08940405	0.31426287	0.23139392	0.45457703	2
1	29.99	1	0	0	1	1	0	0	0	0	1	0.34202328	0.07658293	0.45094025	0.13045354	0.08286646	2
11	29.99	0	1	1	0	0	1	0	0	1	0	0.46835923	0.009628002	0.49183375	0.03017905	0.075340025	0
11	66.71	0	1	0	0	1	0	0	0	1	0	0.38626838	0.021930672	0.5166113	0.07518967	0.14665364	0
1	94.37	0	1	1	0	0	0	1	0	1	0	0.44108367	0.028641153	0.45845035	0.07182478	0.1489475	0
6	469.99	0	1	0	1	1	0	0	0	1	0	0.36484522	0.15229097	0.30820116	0.17466266	0.13446653	2
7	61.69	1	0	1	1	0	0	1	0	0	1	0.4702804	0.0183134	0.46964896	0.04175722	0.08833986	2
4	97.77	1	0	1	0	0	0	1	0	1	0	0.44516054	0.041101724	0.4578814	0.055856362	0.048399195	0
4	309.68	0	1	0	1	0	0	1	0	0	1	0.40556982	0.046353515	0.36023375	0.18784289	0.48032328	2
2	486.96	0	1	0	1	0	1	0	0	0	1	0.42279288	0.11111218	0.3414135	0.124681495	0.11878018	3
10	410.53	0	1	0	1	0	0	1	0	1	0	0.4144609	0.03590819	0.43262663	0.11700432	0.26629472	2
12	29.99	1	0	0	1	0	1	0	0	1	0	0.55137515	0.028737687	0.33624905	0.083638124	0.2993076	3
10	172.52	0	1	0	1	0	1	0	0	0	1	0.42866942	0.06402771	0.41232336	0.09497956	0.1145422	2
6	29.99	1	0	0	1	0	0	1	0	0	1	0.47932756	0.049120646	0.38849252	0.08305928	0.16637528	2
11	140.42	0	1	1	1	0	0	1	0	1	0	0.36996686	0.004779379	0.59640235	0.02885141	0.066779755	2
11	133.61	0	1	1	1	0	1	0	0	1	0	0.64060736	0.0066518793	0.30518267	0.047558088	0.24909501	2
2	232.68	1	0	1	1	0	0	1	0	1	0	0.450005	0.025348445	0.45783117	0.06681541	0.1480555	2
8	84.31	1	0	0	1	0	0	1	0	1	0	0.41070363	0.041879114	0.44980642	0.09761085	0.17155604	2
1	132.3	1	0	1	0	0	1	0	0	0	1	0.5052165	0.02605553	0.39479977	0.07392825	0.2173547	0
5	292.42	0	1	0	0	0	1	0	0	1	0	0.42894873	0.045364834	0.41314557	0.11254085	0.23688105	0
3	29.99	0	1	0	0	0	0	1	0	0	1	0.42312628	0.08158213	0.40422517	0.091066435	0.044444293	0
5	29.99	0	1	0	0	0	1	0	0	0	1	0.4430978	0.059011146	0.41157737	0.086313725	0.11166418	0
1	1570.2	1	1	1	1	0	0	1	1	0	0	0.85245603	0.04060828	0.07927918	0.027656527	0.42631382	2
6	386.0	1	0	0	0	0	0	1	0	1	0	0.4376942	0.07672441	0.3622689	0.12331251	0.20960069	0
10	35.27	0	1	1	1	0	0	1	0	1	0	0.5218112	0.009032134	0.45109496	0.018061727	0.042967252	2
3	29.99	0	1	1	1	0	0	1	0	1	0	0.4744132	0.03252855	0.46262187	0.030436397	-0.0048728585	2
3	84.94	0	1	1	1	0	0	1	0	0	1	0.42459625	0.039413635	0.4738336	0.062156465	0.06204869	2
2	90.71	1	0	0	0	0	1	0	0	0	1	0.41759005	0.104686625	0.32904384	0.14867947	0.22156437	0
5	103.69	1	0	1	1	0	0	1	0	1	0	0.48193142	0.023925472	0.45219386	0.041949254	0.075192	2
8	32.47	1	0	0	0	0	1	0	0	1	0	0.51323587	0.027411588	0.43265128	0.026701288	0.014853448	0
3	29.99	1	0	0	0	0	0	1	0	1	0	0.45818436	0.053627927	0.39643013	0.09175755	0.16635004	0
1	1466.51	1	1	1	0	0	1	0	1	0	0	0.60919684	0.034068324	0.27336934	0.08336547	0.36145744	0
11	29.99	0	1	0	1	0	1	0	0	0	1	0.43274382	0.050592404	0.41646942	0.100194365	0.1785047	2
2	117.44	0	1	1	0	0	0	1	0	0	1	0.33941495	0.05921939	0.50799644	0.093369216	0.013412684	0
9	57.53	1	0	0	0	0	0	1	0	1	0	0.51450926	0.030996988	0.37372687	0.08076687	0.24176985	0
9	52.27	1	0	1	1	0	1	0	0	0	1	0.37028915	0.020860529	0.49240074	0.11644959	0.27586025	2
7	155.65	0	1	0	1	0	1	0	0	1	0	0.5023452	0.04179008	0.40223083	0.05363389	0.08170436	2
10	41.97	0	1	0	1	0	1	0	0	1	0	0.49005044	0.012842624	0.4374718	0.05963509	0.18885374	2
4	110.6	0	1	0	1	1	0	0	0	0	1	0.42516485	0.09872473	0.34622484	0.12988552	0.1687196	2
9	281.79	0	1	1	0	0	1	0	1	0	0	0.4610449	0.0067816623	0.5076487	0.024524713	0.0631759	0
6	315.17	1	0	0	1	0	1	0	0	1	0	0.5087275	0.033912126	0.3660978	0.09126258	0.27409434	2
2	251.2	0	1	0	0	1	0	0	0	1	0	0.35944596	0.07709198	0.41808897	0.1453731	0.16280243	0
7	29.99	0	1	0	1	0	1	0	0	0	1	0.45027277	0.06191171	0.42735934	0.06045613	0.00610923	2
7	254.98	0	1	0	0	0	0	1	1	0	0	0.44974163	0.052768175	0.3969969	0.1004933	0.19398263	0
8	50.55	0	1	0	1	0	0	1	0	1	0	0.4342868	0.03421838	0.44036397	0.09113083	0.19684806	2
1	274.5	0	1	0	0	0	1	0	0	1	0	0.34725273	0.096324936	0.46469694	0.09172543	-0.10461211	1
1	363.46	0	1	0	0	0	0	1	1	0	0	0.43011862	0.031314746	0.46002433	0.07854234	0.15594357	0
9	165.45	1	0	0	0	0	0	1	0	0	1	0.5111984	0.041643057	0.35750988	0.089648664	0.2503193	0
9	104.21	0	1	1	1	0	1	0	0	0	1	0.4661866	0.010981556	0.467373	0.05545882	0.16611987	2
12	478.47	1	1	0	1	0	1	0	1	0	0	0.51947755	0.0818582	0.32772633	0.0709379	0.083623365	3
9	461.49	1	1	0	1	0	0	1	1	0	0	0.43255234	0.043859303	0.3521035	0.17148483	0.47091332	2
3	92.55	1	0	0	0	0	0	1	0	0	1	0.3554102	0.07809889	0.41494933	0.15154159	0.17470832	0
5	113.83	0	1	1	1	0	0	1	0	0	1	0.47550738	0.030096414	0.42986906	0.064527206	0.14198302	2
10	29.99	0	1	0	1	1	0	0	0	0	1	0.3632173	0.053827927	0.46296135	0.11999343	0.15353368	3
1	1248.24	0	1	1	1	0	0	1	0	1	0	0.21977653	0.009560795	0.7159216	0.054741092	0.05868484	2
5	175.33	1	0	0	1	0	0	1	0	1	0	0.48679277	0.03807696	0.39757627	0.07755402	0.18136261	2
10	59.78	0	1	1	1	1	0	0	0	1	0	0.43066624	0.016935533	0.49007723	0.06232104	0.14996573	2
5	68.62	1	0	0	0	0	1	0	0	0	1	0.5030937	0.02993246	0.3945904	0.07238341	0.19769922	0
4	336.29	0	1	0	0	0	1	0	0	1	0	0.3833516	0.03520796	0.47340906	0.10803138	0.2033653	0
